original_text,pornografi,sara,radikalisme,pencemaran_nama_baik,non_toxic
Teriakan mereka masih terngiang di telinga Serasa dunia milik mereka padahal masih ada TUHAN penentu segalanya sekarang saatnya,0,0,0,0,1
mungkin hinaan yang kita dapatkan yang ada di Indonesia paling lewat media dan sosmed tapi saya tidak bisa bayang nasib para TKI yang ada di sana karena hinaan ini didengarnya langsung Mohon pak bisa memikirkan,0,0,0,0,1
Semoga makin banyak saudara saudara kita yang sadar akan pemerintahan sekarang,0,0,0,0,1
bangke gue rajin bayar lu ga pernah bener Tarif naik terus,0,0,0,1,0
Haha lancau semua ni babi betul dah la nak sambung kerja,0,0,0,1,0
DISEBUT KAMPUNGAN OLEH NAGITA SLAVINA BEGINI REAKSI AYU TING TING artis peran Nagita Slavina secara terus terang menyebut aksi goyang dangdut yang dilakukan Ayu Ting Ting kampungan NAGITASLAVINA AYU TINg gitu RAFFI AHMAD KAMPUNGAN,0,0,0,1,0
Sian kalo eek jangan disini dong,0,0,0,1,0
Indah tai sapi mata lu picek,0,0,0,1,0
Pengen ngrasain ngentod memek ABG,1,0,0,0,0
Presiden akan paksakan penerapan Online Single Submission ANTARA News Jambi,0,0,0,0,1
Iya gue dipanggil bocil karena waktu itu gue kuntet banget kalo upacara aja dipanggil eh sampai alias semeter tak sampai Yak lanjut Setelah tugimin diteriakin gitu kalian tau responnya apa Hahaha bangsad kau tugimin,0,0,0,1,0
ganggu aja nih onta,0,0,0,1,0
Tolak kebangkitan PKI Tolak perppu anti Islam jokowi diktator lengserkan jokowi rakyat bersama tni,0,0,1,1,0
sinyal G ini masih kacrut aja,0,0,0,1,0
Ingat jika klean mengadakan Nobar Film GS PKI ada yang bubarkan rekam dan simpan dalam ingatan klean Mereka adalah PKI,0,0,1,0,0
Menteri pakde kelas otak tumpul bacot congor kambiang gadang,0,0,0,1,0
JATIM ANTI HOAX PILKADA DAMAI DEKLARASI ANTI HOAX PEGAWAI BENgkEL KLM KEDURUS,0,0,0,0,1
cocot,0,0,0,1,0
Tol dibangun buat asing asing yang punya duit biar gampang transportasinya buat menjarah sumber alam di daerah,0,0,0,1,0
Presiden FIM Jelaskan Alasan Pecahnya Race Direction dan Steward pada MotoGP,0,0,0,0,1
Jadi ceritanya lagi di Bali Kenalan sama cewe nanya nanya segala macem sampe akhirnya nanya kuliah Ternyata dia kuliahnya di IKJ eh fakultasnya FFTV eh ternyata kating aing juga Goblog dunia semakin little,0,0,0,1,0
ABG Toge Mendesah Ngentot Diatas VIDEO BOKEP Full,1,0,0,0,0
jual Stiker Awas Arus Listrik Tegangan Tinggi,0,0,0,0,1
kemaren momoland sekarang wanna one ga suka begitu liat orang sukses babi emang netizen,0,0,0,1,0
Saat Paul Pogba Selebrasi Gol Terdengar Tiruan Suara Monyet Paul Pogba,0,0,0,0,1
Hari ini puasa pasti beli nasi ayam berempah tapi lupa cakap kuah asing so saya dah boleh expect nasi dia macam mana nanti,0,0,0,0,1
Temukan pesona keindahan tentang Cirebon mulai dari kuliner bahasa budaya sejarah kesenian dan eksotisme dunia malamnya Follow,0,0,0,0,1
E Commerce Nyawa Baru pertumbuhan Ekonomi RI,0,0,0,0,1
Karaoke ke Taman Sari itu berangkatnya dengan kesadaran dan keinginan kalau diajak Anies Sandi dan Saracen itu baru jebakan,0,0,0,1,0
Dulu dia yang takut aku tinggalkan dia last last dia yang tinggalkan aku babi apa,0,0,0,1,0
Dear Bapak Selamat malam Kami acungkan jempol tuk Bapak serta jajaran Kabinet yang terus sibuk kerja kerja dan kerja,0,0,0,0,1
Hari ini ngaku nggak kenal bisa kemungkinan bilang asma adalah ahoker yang menyusup di kubu anies sandi,0,0,1,1,0
Dasar bajingan tengik,0,0,0,1,0
Ditambah gaji yang fantastis Bisa saja dia ke Liga China misalnya cuma apa artinya mana kalau kan liga cina buat dia Serie A salah satu liga terbaik Jadi pilihan cerdas,0,0,0,0,1
yang gini mau presiden periode,0,0,0,0,1
Janji jokowi soal juta lapangan kerja ternyata benar adanya Buat TKA china tapi,0,0,0,1,0
Presiden minta dengan menggunakan model registrasi yang lebih modern cepat sistem data yang terpadu dan terintegrasi sehingga tidak perlu lagi melewati banyak rantai birokrasi,0,0,0,0,1
Padahal ISIS mengklaim kejadian Mako Brimob adalah gerakan mereka tapi napiternya bawahan Aman berarti kejadian Mako sama Bom Surabaya ga ada kaitannya dong,0,0,0,1,0
Yang ada ngentot,1,0,0,0,0
Kelompok tani binaan kami akan menjadi kelompok tani pertama pemanfaat fasilitas subkontrak kawasan berikat Bea Cukai dan fasilitas ini juga yang akan kami presentasikan kepada Presiden RI Joko Widodo pada Selasa KAta Welly,0,0,0,0,1
Itulah salah satu propaganda kaum komunis gaya baru jadi sudah jelas jokowi bagian dari gerombolan tersebut LENGSERKAN JOKOWI,0,0,1,1,0
yang kaya gini layak di tangkap,0,0,0,1,0
Dulu masih bolot ya,0,0,0,1,0
Dah mas gitu tuh orang dongo mah Ngomongin finansial ketika mau tandang ke markas mereka pada ribut nyari stadion yang kosong kan dia nggak punya stadion Lo yang harus memahami masalah persija,0,0,0,1,0
Digusur PKL Medan Estate Akan Coblos Kotak Kosong di Pilkada Deliserdang,0,0,0,0,1
Hijrah katanya tapi hijrahnya kearah yang lebih parah lagi karena ada sarananya DUIT jadilah dia ahlikul MABOK dan penikmat selangkangan PECUN sudah dasarnya isi otak cuma SEMPAK susah dirubah,1,0,0,1,0
Astaghfirullah Hal adzim Benar terjadi PEMBODOHAN Bagi yang pernah nonton mungkin bisa tau berapa persen EDUKASI yang didapat dalam film ini Ganti Presiden,0,0,1,1,0
gak liat apa kemarin di story nya berderet gitu jadi haters jangan goblok amat lah,0,0,0,1,0
siapa Hepa seperti Uzza dan saudaranya hepa heba khepat ad dewi tuhan perempuan Mesopotamian Hurrian so apakah orang ibrani yahudi juga kasih nama anaknya dengan,0,0,0,0,1
Saat Ganti Presiden Tetap Jokowi kedua kubu saling caci perkataan gak enak pun di lontarkan seperti Goblok Tolol Dungu bego apalah Yailah sudah menjadi budaya aje yakkkk,0,0,0,1,0
Xl kunyuk balik ke as lah taik,0,0,0,1,0
Kelakuan homok jaman now ngentot aja sambil live di Blued gay vid gvid lokal,0,0,0,1,0
Broh Anda punya wewenang di DPR untuk bentuk pansus ato apalah Ambil action dong cocot aja di twitter,0,0,0,1,0
orang lain tidak pernah salah hanya saja mungkin Saya yang belum bisa menerima perkataan buruk orang lain pada saya,0,0,0,0,1
Mereka kaum sipit mau menguasai tambang Indonesia kalian ketawa saja Dasar tidak punya nasionalisme Indonesia Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung periode Dan hasilnya Tambang Indonesia dikuasai sipit dan kalian tidak,0,1,1,1,0
Ciganjur rasa mesir gak bisa tidur lanjut menghitung Onta,0,0,0,0,1
Asu aku ngakak,0,0,0,1,0
Semkin gelojotan para pendukung anies sandi,0,0,0,1,0
enak enak di ranjang bareng cowok gue sambil minum pejuh,1,0,0,0,0
Makna Puasa Menurut Pak Presiden,0,0,0,0,1
SEREM begitu SETAN,0,0,0,1,0
Mendampingi Presiden Joko Widodo bertemu dengan Ulama dari beberapa wilayah di Jawa Barat Selasa kemarin Presiden mengajak para Ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak Jokowi Cinta Ulama Jokowi Ajak Ulama,0,0,0,0,1
Mari Awasi sekeliling kita masing masing menjelang S jika ada aktivitas antek komunis laporkan ke Ulama dan TNI ganyang pki,0,0,1,0,0
Dana lagi dialokasikan buat pilkada dan persiapan Pilpres Lagian kan temen satu kubu jubir di ILC masa di demo,0,0,0,0,1
Program Melindungi sepenuhnya seluruh produk warisan budaya ekspresi budaya tradisional dan hak cipta para seniman Saya menang Saya menang,0,0,0,0,1
Saya berharap Gubernur baru Bapak Sutarmidji dapat segera mengambil tindakan karena memang di zaman Cornelis dibantu Rezim kelihatan sangat mempermudah Cina masuk di beberapa sektor termasuk pertambangan yang salah satunya ada di Ketapang,0,0,0,0,1
jakarta Banjir Pemimpinnya gak punya akhlak yang baik PENISTA AGAMA,0,0,1,1,0
menghormati kinerja pemerintah yang gimana negara hampir hancur lo bilang harus menghargai kinerja pemerintah bego boleh DONGO jangan,0,0,1,1,0
James Dean James Franco Heath Ledger Charlie Hunnam jika Franco yahudi apakah yang lainnya juga,0,0,0,0,1
Cinta sebenarnya tidak buta Cinta adalah sesuatu yang murni luhur dan diperlukan Yang buta adalah bila cinta itu menguasai dirimu tanpa suatu pertimbangan,0,0,0,0,1
Turunkan Jokowi Di Myanmar rohingya,0,0,1,0,0
BENCONG TeriAK BENCONG,0,0,0,1,0
Ada aki aki Makan kue pancong gue kira laki laki Eh ternyata bencong,0,0,0,1,0
partai yang walk out adalah partai besar semua Banteng nyungsep Kunci ditangan Rakyat jangan nunggu sampai langsung lengserkan Jokowi REVOLUSI,0,0,1,1,0
Barusan ulama sejabar menyatakan dukung,0,0,0,0,1
Beuhhh makin sehat dong kalo gitu Pantesan babi gemuk,0,0,0,0,1
gue sedih liat di fesbuk banyak yang membully Kyai Ma'ruf Amin Beliau selalu jadi sasaran kedua kubu yang bertikai Wajar Ulama yang lurus dan teguh memang seperti itu,0,0,0,0,1
dia tau tau ngechat gua beb ga ada angin ga ada tsunami ngasih tau kalo temen TA gua yang satu lagi join rp jadi yuta fak bat pas gua iseng on di jandario nge unfol gua cacat bat,0,0,0,1,0
Belajar memancing fishing lahirlah arisan Ganti Presiden Pondok Lawu Cisarua,0,0,1,0,0
Lu yang ngebuang anak ayam jablay gua mey balikin lu udah bulan dia ga pulang,0,0,0,1,0
tai lu semua yang bikin meme kayak gitu lo tau gak rasanya exhausted kayak gitu karena kecapean iya gua pernah rasain kayak orang mau mati Bego dipelihara sampah,0,0,0,1,0
Brengsek ni orang tua TAUBAT EPisode,0,0,0,1,0
Maaf aku orang udik,0,0,0,1,0
Bener juga lu bangke,0,0,0,1,0
Aku dilempar bom Untung aja nggak mati,0,0,0,0,1
Bukan tak bagi langsung telan BRAND yahudi walaupun itu sebenarnya niatnya Tapi jangan la SETIA telan kalau boleh stop la terus Kenapa eh You are what you EAT,0,0,0,1,0
Semiotika Budaya Populer Kebudayaan Barat Estetika Selalu bahas era yunani dan romawi kuno ya Allah pusing,0,0,0,0,1
mulai sekarang aku akan memuji pak jokowi dan bu mega aku takut dipenjara,0,0,0,0,1
Dan engkau malah sana sini tak berhenti seperti cinta ku kepadamu tak pernah berarti Bajingan,0,0,0,1,0
Para pembajak agama ada di semua agama Bahkan agama Yahudi yang eksklusif itu pun konon dibajak oleh bangsa Khazar Betapa mudahnya membajak agama yang bersifat inklusif dimana siapapun berhak masuk agama tersebut,0,1,0,0,0
Keren dong Bapak Presidenku Ayo kita tularkan internet positif jangan marah kalau ada postingannya,0,0,0,0,1
When tumblr tiktok telegram are blocked by the government Yang salah orangnya yang di blokir aplikasinya Menkominfo goblok When \ a Zionist\ kills one Palestinian Dasar Yahudi Boikot Israel jangan beli produk kafir \,0,0,0,1,0
Ditanam kalau binatang bangkai fitnah coba tanam sendiri,0,0,0,0,1
Yaa kalo daleman nya orang bejat semua susah buat bangkit,0,0,0,1,0
aku recommended along untuk tengok cerita the danish girl pasal the first transgender in history yang berjaya ubah diri dia jadi perempuan with professional helps along dia tu khunsa la me tengoklah good movie tu,0,0,0,0,1
Focus Group Discussion Kegiatan Model Integrasi Ekonomi dalam Mendukung Percepatan Industrialisasi Perikanan di Kabupaten Nunukan Kerja bersama Riset Padi bpSDMKP BRSDM Bermitra,0,0,0,0,1
Pengadilan Agama Taliwang Eksekusi Hak Warisan di Bank BNI,0,0,0,0,1
Kepala Dadang Sunendar beserta jajarannya beraudiensi ke Kantor Staf Presiden untuk membahas Kongres Bahasa Indonesia XI bersama Kepala Staf Presiden Moeldoko Rabu,0,0,0,0,1
Trend kambek ini jangan sampai menjadi budaya di sepakbola,0,0,0,0,1
apa kabar UU MD,0,0,0,0,1
Ganja bukan narkoba dan kiri belum tentu komunis,0,0,0,0,1
MAMPUS MAU SNAIL BEE INI ERROR,0,0,0,1,0
mukamu ke arahnya Dan sesungguhnya orang orang Yahudi dan Nasrani yang diberi Al Kitab Taurat dan Injil,0,0,0,0,1
Ia kembali mencatat Ketahui kapan Exorcism diperlukan Hubungi ahlinya ada dua poin disini panel ini Poin pertama tentunya bicaralah dengan para pemimpin agama atau seorang exorcist yang bisa melakukan exorcism EHR,0,0,0,0,1
saya ukur malaysia masih negara yang aman blh sambut raya tanpa orang main bom,0,0,0,0,1
Napi ya napi gak beda ya jangan tolol sok bela penista agama statusnya sama dengan napi lain bong hehe,0,0,0,1,0
Kepung Istana mari kita lengserkan orang no di INA jokowi sudah buat orang gak bisa daftar cpns dia enak dulu daftar cpns mudah sekarang tidak dibuka,0,0,1,1,0
Golkar partai Koalisi Punya Hak Ajukan Cawapres Jokowi,0,0,0,0,1
aset yang di tangan asing yang wajib diNusantarakan lah kalau Islam yang mo diNusantarakan mungkin belajar Islamnya sama patih Gajah Mada kali,0,0,0,0,1
Plenjas plenjus koyo bencong,0,0,0,1,0
plis jangan sok kecantikan selalu pacarin artis yang lagi meletek jijik gue liatnya,0,0,0,1,0
Nyari monyet ya bang finding hyukjae,0,0,0,0,1
Kahwin awal tak pe tapi biarlah ada landasan agama Jangan jadikan usia sebagai penghalang utama Bila dah sampai masa untuk mereka kawin kawinkanlah dan jangan tangguhkan tapi kena sama bantu kalau orang muda ada problem,0,0,0,0,1
Wahh pak SBY pencitraan nich,0,0,0,1,0
semacam nggak nyambung kalo dia ke cina tuh,0,0,0,0,1
apalagi jika ditambah dengan promosi nikah muda Jangan berkelit dan sok inosen deh kita semua harus tahu dan sejak dulu diajarkan menikah itu jika sudah siap Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina Please deh,0,0,0,0,1
Kalau udah uts analisa struktur temen temen berubah jadi budek dan pura pura bolot,0,0,0,1,0
ganteng ganteng sarap,0,0,0,1,0
Ehh TAIK Bangsat lo Omongan elo kayak IwAn bopeng yang MO potong leher TNI Bangsat lo IwAn bopeng baik baikin TNI TAIK LO,0,0,0,1,0
Khan yang ngajarin si garong kafir,0,0,0,1,0
peluh dan keringat yang jatuh selama hampir jam ditemani suara mas Cholil yang saat itu sangat prima semua nada tinggi on pitch progresi nada mulus permainan gitar tanpa cacat hehe mungkin karena istirahat cukup secara venue sama rumah Cholil hampir,0,0,0,0,1
Pak SBY berani tidak bil kalo Iibas terlibat Korupsi silahkan Tembak Mati kayak Presiden Philipina serah bunuh anaknya kalo terlibat Narkoba,0,0,0,1,0
PEMIMPIN INDONESIA YANG KUHARAPKAN ULAMA NEGARAWAN PEMERSATU BANGSA How about Indonesian Leader now,0,0,0,0,1
Awak kira ini yang dikuatirkan pemerintah kena pula nanti mereka di pemeriksaan bpk Masuk tansi tantangannya hahaa,0,0,0,0,1
Mendagri yang namanya cahyo kumolo itu persen mau lengserkan jokowikarena si mendagri bangsat deh,0,0,1,1,0
Iya betul Gubernur sebelumnya kan cuman bisa cari sensasi yang bikin cebong girang seperti ngomong tai anjing nenek dibentak bentak,0,0,0,1,0
Nelen lu engga bisa dicerna perut lea menolak benda asing,0,0,0,0,1
Hutang gara gara bapakmu yang jual aset aset ke asing nyalahin presiden sekarang tanya John Perkins era kapan freeport lepas,0,0,0,1,0
Generasi Muda kacrut tuh Ormas,0,0,0,1,0
jangan dipandang remeh isu lgbt Hancur generasi bila lgbt ini diamalkan secara meluas Sepatutnya kita menjadi penentang bukannya penyokong Perkara ini melanggar fitrah manusia dan agama Semoga Allah lindungi kita Malaysia Baharu lgbt,0,0,0,0,1
Kebebasan pendapat oke lah Tapi main sambar cuitan orang rasanya juga ga harus gitu Apalagi cuma mau menyampaikan sampah baik ditahan Sayang dosa lonceng buat sambar cuitan orang,0,0,0,0,1
Kadang aku penasaran Apa yang ada di benak orang yang selalu mencela Presiden Jokowi saat mereka menikmati hasil kepemimpinan Presiden itu ya Saat melalui jalan baru jalan layang baru bandara baru saat menikmati kartu Pintar kartu Sehat dan seterusnya,0,0,0,0,1
Patroli nih Banyak juga otak nya yang kegeser padahal baru tanggal muda kok pada gila gila,0,0,0,1,0
Bangga jadi JONGOS emang lu sendiri Udeh ngapain aja BABU Ngejilat memek BOSOK Jablay Alexis,1,0,0,1,0
Mari Rebut Kembali Posisi untuk Pekerja Lokal TKA Cina Tak Terkendali May Day Hari Buruh Ganti Presiden Ganti Presiden,0,0,1,1,0
Sebaik baik ilmu adalah ilmu yang diiringi oleh rasa takut kepada Allah saya ikh ibn Atha illah kitab al Hikam Ilmu itu milik Allah dan pastinya semua itu ada manfaatnya Belajarlah disiplin ilmu dengan beradab insya Allah ada keberkatan Tertua,0,0,0,0,1
cont Himmler merupakan pimpinan divisi SS dan beserta perwira SS yang lain meyakini bahwa Yesus itu bukanlah orang Yahudi tetapi orang ras Arya cont,0,0,0,0,1
Dan Pada Sabtu pagi masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten KPB di Curug Kota Serang Seba Baduy,0,0,0,0,1
as rein anak choir di kelas kesekolah gak bawa pulpen rada dongo suka bantuin orang di kelas,0,0,0,1,0
Kampang ah foto segala ngeblur,1,0,0,0,0
Kalau lgbt masuk dalam kategori racist saya gak peduli karena ini beda permasalahan Yang mendukung berpikir lagi lah punya otak kan,0,0,0,1,0
Demi hukum Jokowi sudah bisa diturunkan secara konstitusional karena melanggar undang undang Lengserkan Jokowi,0,0,1,1,0
Titit peler kontol baru jadi kupu kupu,1,0,0,0,0
Serem cuy liat bencong berantem jiwa lakinya keluar,0,0,0,0,1
Saya yakin mereka komunis zionis yahudi,0,0,0,0,1
Para pendukung Jokowi lebih parah lagi Mereka yang buta data mengklaim secara membabi buta sejumlah proyek infrastruktur,0,0,0,1,0
Bentar kak saya tanya dulu sama pemuka agama kristen katolik buddha hindu dan konghucu ya biar gak salah,0,0,0,0,1
Islam ya islam ga usah pake embel malu tuh emang ada kristen nusantara hindu nusantara buddha nusantara,0,0,0,0,1
tua tua pun bodoh betul otak,0,0,0,1,0
Dulu ada yang bilang presiden suharto Lengser negeri ini akan kacau ternyata jokowi yang merusak Indonesia,0,0,1,1,0
BUBARKAN HTI TOLAK PAHAM KHILAFAH,0,0,0,1,0
Ayo Muslim Indonesia jangan hanya berani penggal kafir beranilah diskusi baik mana MUI NU Muhammadiyah Icuma I,0,1,0,1,0
Donatur adalah bajingan,0,0,0,1,0
Selamat memakai mbak,0,0,0,0,1
pasti sangat asing sekali disini,0,0,0,0,1
Kaum otak cingak rang demen hoax maklum junjunganya prof abal dan ulama yang belajar di sekolahan kafir Gak ada sejarahnya nu dukung khilafah kenapa merasa minoritas ya mau nyari simpatisan dari nu Dasar wa,0,1,0,1,0
Apakah dulu kalian tidak mendapat pelajaran agama,0,0,0,0,1
Saya NTB tapi saya bangun jalan di Papua bertahun tahun Saya bicara karena faktanya tidak seperti bualan si Di beberapa tempat memang susah mendirikan Masjid tapi bebas ibadah di Koramil atau Pos Brimob tapi kalau dikatakan orang Papua mandi pakai minyak babi itu bohong bisa sar,0,0,0,0,1
Malam ini Ganyang Bakar Bunuh PKI,0,0,1,0,0
TAE LUH BUKANNYA MAHO YA,0,0,0,1,0
Anjing komunis penista Islam,0,0,1,1,0
Enaknya di sate atau di saus padang nih titit hehehe,1,0,0,0,0
Nambah bisa nyewa pecun,1,0,0,0,0
Aksi bela cina Nio amstir,0,0,0,0,1
Mereka cuma tau lo brengsek tapi bagi gue lo itu nggak seperti yang mereka omongin dan gue yakin lo pasti bisa berubah,0,0,0,1,0
Apakah dengan pendapat keagamaan ini ulama kata di MUI anti kebhinekaan atau ada yang menuduh untuk menghalangi si penista jadi gubernur Tahan Penista,0,0,0,1,0
Yesung adalah seorang Katolik,0,0,0,0,1
Liat diri sendiri pa jok masih belum becus ngurusin negara kok udah sombong sodorin kaca,0,0,0,1,0
Operasi Rohingya Terrorist Botak Teroris budha,0,1,0,0,0
Jaman SBY kader lo korupsi hambalang giliran di tangan gantung di monas eh ciut,0,0,0,0,1
Puasa ora sok sokan gaweni story bukber kantor Ngentod fuck pencitraan Yosaya Bin Darto,1,0,0,1,0
Kalau sudah begini rame rame saling cuci tangan Cari aman masing masing Dasar gubernur curang,0,0,1,1,0
Kebijakan Presiden Jokowi yang Bikin PNS Bahagia Apa emen khusus bagi PNS THR lebih besar Pensiunan dapat THR PNS pria dapat cuti istri melahirkan Fakta mana lagi yang kalian dustakan Tetap Jokowi,0,0,0,0,1
seorang filsuf pun harus feel safe secara materi ekonomi apapun caranya,0,0,0,0,1
museum date tapi museum pengkhianatan PKI komunis,0,0,0,0,1
Ga bisa banget makan siang ga pake jatinangor apa ya udah hari ke berapa ini heee,0,0,0,0,1
si paling sange,1,0,0,0,0
"Gue bukan nyalahin aplikasi tiktok ya, tapi semenjak aplikasi itu muncul, banyak juga bermunculan kegoblokan kegoblokan dari orang yang kebelet tenar, bahkan sampe melanggar privasi orang lain.",0,0,0,1,0
"lagian liat titit aja heboh banget sih, kaga jelas lu dasar",1,0,0,0,0
"Tenang, Bu Mega. Akan banyak penerus seperti sosok Megawati yang memperjuangkan NKRI, Pancasila dan gotong royong. Bahkan Indonesia akan kami buat lebih maju namun tetap berkebudayaan. Bismillah Dewan Pengarah BPIP.",0,0,0,0,1
"inget beliau juga mantan presiden RI, kenapa kebanyakan pada doain yang jelek sih, kan cape amininya",0,0,0,0,1
"Mantan presiden, perannya apa ya? Kok, yang diceritakan ayah saya, yang paling besar perannya adalah jual aset bangsa, Pulau Sepadan sama satunya apa dijual. Itu ya peran terbesarnya? Sumbang harta ndiri?",0,0,0,0,1
Dih anjir,0,0,0,1,0
"sedih banget denger berita eril, it’s terrible to hear about eril loss and i express my sincere sympathy to his family.. pak ridwan kamil dan bu atalia is really inspired me, to be the best parents. my deepest condolences for his passing. doa terbaik untuk eril",0,0,0,0,1
alay banget anjing when ketika pemborosan kalimat safage safari gede kah ketos sd sejak kapan sd ada osis cok hadeh belajar yang bener ya dek jangan jago ngarang bebas,0,0,0,1,0
ngakak bayangin perasaan kucingnya,0,0,0,0,1
sore gabut,0,0,0,0,1
najis alay banget please,0,0,0,1,0
bad mood banget sumpah,0,0,0,0,1
"circle sekolah islam malang is weird af, they be saying ""jancok"" and ""astagfirullah"" in the same sentence every time",0,0,0,1,0
"Megawati kalau aku sudah tidak ada, piye yo bangsa iniSatu tahun kemudian",0,0,0,0,1
Dari sini rakyat bisa menilai betapa kerdilnya hati orang ini dan jelas tidak pantas memimpin bangsa ini,0,0,0,0,1
Tenggelamkan Ini dalang adanya politik SARA yang membuat permusuhan anak bangsa sejak Pilgub DKI. Jakarta,0,0,0,1,0
Ya Allah Jika Mereka Menempuh Cara Curang untuk memenangkan Si Penista Agama engkau Kirimkanlah MALAIKAT MAUT untuk menyelesaikan,0,1,1,1,0
"yuk ahh
sange ngewe memek tante ngentot seks janda seksi bispak birahi toket puting jilmek sangek seks kontol abg pentil payudara bokep horny bokepsemi bokep indo sepong amoy bisyar pejuh lonte jablay crot igo amoy sange panlok",1,0,0,0,0
Malam jumat waktunya bunuh semua kafir alhamdulillah Malam Jumat Yuk Semuanya cont,0,0,1,0,0
GOBLOK LU HASILNYA APA CUY JANGAN BILANG GADAIKAN NEGARA BUAT BAYAR HUTANG GOBLOK Hasilnya sudah kelihatan buka Mata Lu goblok Lagian hasil pinjaman jaman siapa Goblok Lu Mau ibukota pakai becak Lu orang jakarta bukan Goblok amat,0,0,0,1,0
fuck you Ethan Zuckerman yang terakhir sih yang ngeselin Ethan paling nyebelin sialan tuh penemu pop up Paling terakhir bikin ane woo wooo wo stop it guys chill out dia udah minta maaf key niat awalnya dia baik kok ngeciptain jendela jendela yang suka muncul tiba tiba waktu lagi browsing walaupun kita lagi ngerjain yang penting tetap muncul juga pop up nya Damn shit fuck you ethan,0,0,0,1,0
yang penting agama coy kalau agama kuat insya Allah semua baik aja Jangan mau dibohongi agama bray nikah itu yang paling penting kepribadian dan kejujuran agama nomor sekian lu dapet istri yang berjilbab atau maksa istri lu berjilbab emang ada jaminan istri lu gak kasar gak membangka nggak selingkuh gak nipu gak berbuat kriminal gak meleduk kayak teroris,0,1,1,0,0
masuknya agama Kristen ternyata gak ngubah masyarakat papua ke arah yang lebih baik ajarannya cuma ngomong kasih kasih kasih doang sih,0,0,0,0,1
Anuku rusak si sepong lonte Sirsak si jambu mete Kontol ku rusak digoyang,1,0,0,0,0
kalo dalam Islam emang yang menghancurkan Islam kan orang Islam sendiri begini nih kalau Ngaku Muslim tapi menjelekkan muslim yang lain akhirnya Allah SWT membukakan aib dan dosa mereka sendiri AZAB Ganti Presiden GANTINE SOPO,0,0,0,0,1
yang kaya gini mendidik Tolong kondisikan artis yang sudah jelas punya bakat aja pakaiannya gak gini ga akan berani kalo pakaiannya begini lah ini macem lonte gak mendidik,0,0,0,1,0
Aku malah fokus sama pelukannya almarhum Dia mungkin kayak aku kali yaaaa lebih seneng deket ke bapak soalnya kan bapak itu jiwanya lebih tenang berwibawa sama lebih mau nurutin kemauan anak jadi lebih deket deh,0,0,0,0,1
eh udah gak bisa liga ngirim wakil ya berarti liga maks sekarang ente nonton match mana bre kalo match chelsea vs liverpool seru sih Seru lihat liverpool nyerang Keep park the bus flying high Feeling final FA bakal kaya match catur nih boring gak ada yang mau nyerang Ayo TAYO FC Tumpuk pemain di depan gawang Bola datang buang tendang ke depan bodo amat gak kena teammates yang penting clean sheet Keep Tayo Blue Fc Flying High,0,0,0,0,1
Ganyang cina Hari gini masih mau dijajah cina untuk apa merdeka Hari gini masih RASIS kembali ke jaman purba,0,1,1,1,0
"isi sloot malam ini kak masih banyak sloot yaa 
avail JOGJA
 open BO jogja
 avail jogja
 MEMEK BASAH
 bisyar jogja
 bispak jogja
 cewek bookingan
 video bokep
 bo jogja
 mesum
 full servis
 Kuliner Lendir
 ML
 jamin real pict
no DP
tidak harus jadi member
move WA",1,0,0,0,0
Berantem aja udah ayo thanks ya pak Si monyet papua hbd ya haha jangan lupa sama gua traktir nya,0,0,0,0,1
I added a video to a playlist   SAWERAN HOT REMAS SUSU SAMPAI MUNCRAT Saweran Heboh Remas SUSU,1,0,0,0,0
Itu buah dadanya bisa ga dipamerin mulu kita yang bnar wanita jadi malu tau Udah palsu di pamerin lagi Miris nya,1,0,0,0,0
Ga usah sibuk mikirin kleb orang tong Musim depan lu maen limajum dan Hazard bakal cabut dari Chelsea Auto tambah mediocre lu tong Bacot bau tai lu anjing MAkan tuh pog babi Cuma modal goyang bool doang Untung my yuve dapet crot,0,0,0,1,0
Emang suara lu gak keselek jakun tapi suara lo kayak orang lagi pilek kagak selesai,0,0,0,0,1
Salam kenal buat semua ane nubi nih di go car Forumnya ini bener ga bener bray tapi jangan narik gocar lah narik grep aja gocar sepi kata preman dimari tupo cuma mitos,0,0,0,0,1
paling jijay cinak sengaja ngelacur ke negara miskin afrika titit negro katanya negara maju cuuyyy tapi memeknya ngobral ke negro bosen punya cinak yang mini kayak si mahok najis tiko indon ngaku cari duit halal padahal meki lontenya digaruk sesama item dekil macam negro bangladesh sri lanka rohingya udah enek sama titid indon yang Ciut item dekil kaya si babi berisik petamburan,1,1,0,1,0
ya ampun sama hop nyesel tau gak jadi wagu gitu huhu aku jadi item gosong kaya orang papua tau ga sih dop Bete,0,1,0,1,0
rosulallah hidup di kota mekkah selama tahun kemudian beliau diusir oleh kaum kafir quraisy dan rosul hijrah ke madinah bersama sahabat,0,0,1,0,0
