original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
rp haneul pada cute padahal real life nya perek.yang on retweet    ,twitter,0,0,0,1
"                          Bilangnya anti asing, asing...nda taunya....                           ",twitter,0,1,0,1
  Di suriah sekolah radikal dan rakit bom..plagi ke indonesia jadi tempat pkl...ya diamankan    ,twitter,0,0,0,0
"      : Karena kadang hidup emang kayak tai. Malah kadang yang berak orang lain tapi elo yang harus beresin tainya, tangan lo ya      ",twitter,0,0,0,1
  Ih banci selotipan         ,twitter,0,0,0,1
                 Haha kalah ni yee orang jahat pasti kalah,twitter,0,0,0,1
"   Gubernur ZamanNow  Gus Ipul Puti2   Ganjar Yasin 1   Djarot Sihar 2  Hasan Anton 2  Koster Ace 1  Nurdin Sudirman 3  Karolin Gidot 2     :     Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita, ?? tutur Djarot di hadapan peserta Rakercabisa u ?   ",twitter,0,0,0,0
    :   yang cinta orba pasti meng idola kan prabowo   hary tanoe,twitter,0,0,0,1
"  Nantang buka Dadalah, eh nyebut Setanlah emang sudah pada habis Kamus ngelawan     Kenegarawanan Pak Joko Widodo Presiden RI ke 7, pada makin Stresssssss nie hati2 kena Stoke atau Serangan Jantung nanti Rakyat Indonesia kehilangan Badut2 Politik     MERDEKA.  ",twitter,1,0,1,1
"              BELAH     duren yaaaa. Gak dungu,ya gak cebong.   Maaf ya.      ",twitter,0,0,1,1
"  2,Orang-orang (Yahudi dan Nasrani) yang telah Kami beri Al Kitab (Taurat dan Injil) mengenal Muhammad      ",twitter,0,0,0,0
Bubarkan HTI   FPI.   ,twitter,0,1,0,1
Ahok memang verbalnya keras. Pelampiasan dan pelarian karena kelelakiannya lunak.,twitter,0,0,0,1
  Sekedar share juga temen2 kantor aku kalo ada pelanggan yang bercadar langsung bilang awas ada bom.. Aku hanya menghela nafas..   ,twitter,0,0,0,0
    : Pantat mana nih pengen nusuk dan ditusuk  Open BO WA 08157686707   gay brondong  massage boy  gay jakarta  gay jogja  gay tangger    ,twitter,1,0,0,0
"    yang diancam untuk dibunuh itu presiden republik Indonesia mas, terus mesti lapor dulu? apakah penegak hukum gak bisa bertindak jika ada ancaman pembunuhan kepada kepala negaranya?      ",twitter,0,0,0,0
  kayak orang nyosor mau minta nete ,twitter,1,0,0,0
  Ngewe bae    ,twitter,1,0,0,0
  Jebur bloon bukan cebur    ,twitter,0,0,0,1
"  PKS ultah di Balai Kota, RR ngomong nyapres di Balai Kota. Ganti aja namanya jadi  ??Balai Politik ??.  ?    ",twitter,0,0,0,0
pak   perlu melanjuntukan rencana   untuk menyeret   ke pengadilan HAM PBB !   ,twitter,0,0,0,0
"    Kebijakan pengembalian barang kepada konsumen yang dilakukan apabila barang tersebut rusak, cacat produksi atau konsumen merasa kurang puas dengan produk tersebut terhitung selama 7 hari dari tanggal pembelian.  Hauz Mini Quiz  HauzID Yuk ikutan    ",twitter,0,0,0,0
Kisah hidup Muhammad yang lebih lengkap dapat didownload di sini,twitter,0,0,0,0
"  Penjajahan di atas bumi indonesia harus dihapuskan. Penjajahan ekonomi, budaya, hasil bumi oleh cina harus kita basmi. Demi NKRI. Usir...  ",twitter,0,1,0,1
            we ada pipis onta tercecer di mari pantes bau pesing    ,twitter,0,1,0,1
"      Kalo kejadian disini, mungkin  juga kalian yang teriak paling lantang pemerintah pro asing     duluan pas ditawari bantuan asing. Bikin posko ini itu yang intinya malah ngomporin keluarga korban sue  pemerintah . Bilang 15 hari kelamaan, harusnya 3  ",twitter,0,1,0,0
"      Mari berjuang....sampai  Jokowi dilantik kembali di tahun 2019. Jangan gentar ! Jangan takut ! Walau mata benang di leher, walau ujung tombak di porut !!  Tidak akan surut langkah kita, Tidak akan bisu suara kita, Tidak akan  ",twitter,0,0,0,0
    :             kaya monyet    ,twitter,0,0,0,1
Survei di Metro TV Jokowi menang dari Presiden Baru  Eh tapi cara ngitungnya gimana ya 45 persen  bisa ngalahin 46 persen   Jangan2 salah judul maksudnya Jokowi Masih Menangis    Sumber : Zie Bajrie,twitter,0,0,0,1
"             Seneng banget, terharu banget, tapi takut jadi kayak yang sudah-sudah",twitter,0,0,0,0
"  Cuba la tengok  anime ni, Karakai Jozu No Takagi-san, kalau rasa nak feeling feeling cinta monyet zaman sekolah..memang throwback habes..9/10     ",twitter,0,0,0,0
Serunya Pesta Budaya Erau di Kutai kartanegara!,twitter,0,0,0,0
    : ad yang mau contactnya? Retweet sekarang ya..... Banyak banget kenalan tante jilboob sange.. Ini Namanya Tante dea...   ,twitter,1,0,0,1
"  Debat Publik bukan ajang pembuktian siapa pintar atau sebaliknya, juga bukan ruang akademik untuk pamer siapa paling ciamik. Setiap orang punya kekuatan dan kelemahan, bukan hanya soal dirinya, itu ego sentris namanya. Ini lebih pada soal kekuatan menahan l  ",twitter,0,0,0,0
Duduki Istana Negara !! Sekalian Lengserkan Jokowi Salam 2 Tahun  ,twitter,0,0,1,1
     Wah hebatnya pak  .... yang lagi sibuk pencitraan...  ..  ..   .. .... BACA NIH,twitter,0,0,0,1
"    bagi anda mungkin  gak  apa2, tapi bagi kami Muslim ini sangat menghinakan kami. Iblis betina itu sudah menista syariat  kami      ",twitter,0,1,0,1
     baby kafir  buddha  teroris myanmar,twitter,0,1,0,1
Indonesia Blom Merdeka Indonesia Masih Dijajah Oleh Orang Cina !!! Takbir Allauakbar   ,twitter,0,1,0,1
  memang benar kata pengamat politik Hantayudaha ...kalau paslon no.2 ini tidak ada      khanZ     nya di Jateng .     Jateng Gayeng    2019 Tetap Jokowi  ,twitter,0,0,0,0
       jongos penista agama ahok sok sok ngomong SARA.majikan nya penebar SARA astagfirullah. Tobat,twitter,0,1,0,1
        Boleh saya follow bli juga? Saya katholik dan ikut akun prof   untuk menambah wawasan berbangsa...terima kasih    ,twitter,0,0,0,0
  Kapan tuh si BEJAT CABUL   balik ? Pengecut si Onta itu ye...    ,twitter,1,1,0,1
"  Menurut Wibisono, pencitraan Jokowi telah disebarkan up media massa pro asing, sehingga terkesan Jokowi berhasil.  ",twitter,0,1,1,1
    :     adian gaya lu kaya beruk. Gini kalo supir tembak metromini masuk dpr. Kampungan lu.    ,twitter,0,0,0,1
     .. Kamu terlalu mainstream mengartikan     pintar    . Pintar itu relatif tergantung mo dibawa kemana pengertiannya. seperti anda pintar meng-undeeestimate-kan orang. gue pinter komen ajah. Rejim now pinter mangakrakin janji2 doang. So...makin ,twitter,0,0,0,1
  Kan emang gue dongo    ,twitter,0,0,0,1
    ih masak di samain samaa sampah  ,twitter,0,0,0,0
        gue terpukau pukau pukau  2019 Ganti Presiden,twitter,0,0,1,0
  Aspirasi Ibu Lina dari Sumedang kepada Calon Gubernur Jabar:     Berantas Pelakor yang sudah meresahkan kehidupan warga desa    .     ,twitter,0,0,0,0
"            Yaaelah chat aja  lo urusin,, noh yang dah keliatan mesum anggota DPR pada mingkem ,, yang nyata selingkuh 7 tahun kalian pura2 budek,,,  bong200 gak  nyampe otaknya...      ",twitter,0,0,0,1
  Tuh yang saya katakan sejak dulu lagi kita tak takut dengan cina atau partai Dap tapi kita bimbang fahaman yang dibawa oleh mereka....    ,twitter,0,1,0,0
      Cermin pun pecah saat dirinya berkaca         ,twitter,0,0,0,0
"    Lansung tag partainya... Ga berani ya, berarti kau BANCI....      ",twitter,0,0,0,1
Awwww comel nya asing kan ikut warna    ,twitter,0,0,0,0
"  Islam menjadikan manusia yang idealis namun tetap realistis. Mempersiapkan kehidupan masa kini, namun tak lupa masa depan. Diajak bekerja keras, dan diajak pula beristirahat.  ",twitter,0,0,0,0
  KRISTUS ANJING ASU JIAMPUT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KONTOL,twitter,1,1,0,1
"    Agama katholik nggak ada yang menyebut katholik nusantara, agama kristen protestan nggak ada yang menyebut kristen protestan nusantara, agama hindu nggak ada yang menyebut hindu nusantara, agama  buddha  nggak ada yang menyebut  buddha  nusantara, ...lah  kok ini  ",twitter,0,0,0,0
"  3. Karena berbasis teknologi digital, Presiden juga minta sistem betul-betul jalan, dan langsung bisa digunakan dan ramah bagi pengguna.  ratas  ",twitter,0,0,0,0
    Ahhh itu kan perasaanmu saja untuk menghibur diri.. mana ada cebong  tidak bahagia.. presiden cebong punya... tol cebong punya... lah  elo? Punya cuma   ,twitter,0,0,1,1
"  Kami lebih resah anda jadi presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya     ",twitter,0,0,1,1
Agama: Kristen Golongan Darah: B Asal : San Fernando Valley    ,twitter,0,0,0,0
 buddha  bunuh muslim di myanmar,twitter,0,1,0,0
  jahudi bangke  minta sama jerman sana tempat ibadah    ,twitter,0,1,0,1
Papa Minta Ketua Fraksi rakyat mau nya setya novanto keluar dari dpr bukan di pecat dari ketua dpr percuma saya di pecat dan masih ada di dpr,twitter,0,0,0,1
        Cina    ,twitter,0,1,0,1
  Hoax...  Kodok...  Biawak....  meroket...  sekop...  Bangsat...  Karbitan...  Munafik...     2019 Ganti Presiden    2019 Presiden Baru      2019 Tenggelamkan Jokowi Ke sungai Siak,twitter,0,0,1,1
Itu yang pada ribut komunis blabla mungkin  emoh baca. yang baca pun kalo punya niat agitasi nyerang pemerintah pake ini cari simpatisan,twitter,0,0,1,1
10.Presiden Jokowi berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunan-pembangunan lainnya. ?  ?  ? ,twitter,0,0,0,0
"  pemilu langsung biar buat milih presiden dan dpr saja  capres pun biar  tidak kayak kucing dalam karung,   mungkin  bisa bikin mekanisme baru yang lebih ok,  misal capres ditentukan dari gubernur yang berprestasi, jadi yang boleh maju jadi capres hanya yang sudah jadi gubernur,  ",twitter,0,0,0,0
"    Gak vital gimana?udah dari kapan inter gak punya bek kanan yang bisa jadi pembeda, terakhir itu ya era maicon, D    ambrosio juga baru2 setelah kedatangan cancelo bagusnya... Hmmmm,,,berarti kesimpulannya yang geblek ausilio ini...    ",twitter,0,0,0,1
  Namanya juga agama munafik...    ,twitter,0,1,0,0
43. Contoh lain: meski banyak tudingan dugaan korupsi tapi SBY  tidak pernah dorong kejaksaan usut. Apalagi himbau KPK usut dugaan korupsi Jokowi,twitter,0,0,0,1
Saya mencium bau bau pecun   ,twitter,0,0,0,1
"  Berhenti jadi konsumen wisata Haji & Umoh yang menipu, jadilah podusen wisata jiarah Indonesia  ",twitter,0,0,0,0
Pemburu Nazi Simon Wiesenthal memegang foto-foto yang menggambarkan mantan kepala Gestapo Walter Rauff dan sebuah van kamar gas bergerak yang dibuatnya untuk mengeksekusi orang-orang Yahudi.    ,twitter,0,0,0,0
"         yang ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.  ",twitter,0,1,0,1
  Bubarin nkri harga mati,twitter,0,0,1,0
"    Ingat baik-baik kata si royson,     jokowi kacung gua..!      Itulah mungkin  alasan fundamentalnya kenapa rezim ini justru seperti sengaja masuk ke dalam     Debt Trap     KOMUNIS CINA!  So, menjadi wajib untuk  2019 Ganti Presiden!      ",twitter,0,1,1,1
                     MAMPUS. aku mau pepet ujin ah    ,twitter,0,0,0,1
Gubernur jaman now ya anti hoax bukan nyebar isu yang tidak pasti  Ganjar Yasin Menang   Ganjar Yasin 1   Kami Ganjar Yasin ,twitter,0,0,0,0
Azan di TV manggil2 Allah SWT dungu & biadab harus dihentikan dan acara catut nama Tuhan tidak boleh dilanjuntukan,twitter,0,1,0,0
        Semua itu terdapat pada kelakuan bani CEBONG....    ,twitter,0,1,1,1
Aku dah la baju macam yahudi bertopi siap. 4 bas tu geng semua jubah putih kopiah minyak atar bejanggut dahi belekuk bak ahli saya surga siap. Ni betol2 out of place. Mohon aku tak direjam    ,twitter,0,1,0,0
  Gua ga akan marah. Cuma auto blacklist dari kehidupan gue.  Sampah apa gunanya kalo ga didaur ulang?    ,twitter,0,0,0,0
    Anjir apa rasanyaa bekas silit mah    ,twitter,1,0,0,1
    Cebong makin kepanasan jadi makin ngawur.   ,twitter,0,0,1,1
amin semoga kalian bertiga bisa jadi menampilkan yang terbaik dan menyumbangan medali buat sumsel,twitter,0,0,0,0
"Masih mau bilang kalau steril itu dosa? LIAT!!
Siang ini mbabu pulang kerja, rute perjalanannya emang nglewati TPS terbesar di semarang. mbabu liat dia berdiri di atas kardus sambil teriak2 di pinggir jalan sebrang TPS, aku yakin ini pasti dimasukin kardus dan dibuang disitu.",twitter,0,0,0,0
"   Gubernur Zaman Now  Gus Ipul Puti 2   Ganjar Yasin 1   Djarot Sihar 2  Hasan Anton 2  Koster Ace 1  Nurdin Sudirman 3  Karolin Gidot 2     :     Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita, ?? tutur Djarot di hadapan peserta Rakercabisa u ?   ",twitter,0,0,0,0
"  Sudah jangan terlalu banyak membingkai bingkai, cukup menjadikannya pelajaran saja, agar hidup kita semakin baik pada masa yang akan datang.    ",twitter,0,0,0,0
  edan  aku yang masi newbie menangis saja lihatnya ya ampun kartu Rt rw aja masi dikit bat    ,twitter,0,0,0,0
Nah..kalo PKI alias partai Korupsi Indonesia perlu diganyang juga ga?,twitter,0,0,1,1
"  perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!  ",twitter,0,0,0,1
dijual lagi gua kaya jablay    ,twitter,0,0,0,1
"      Yang bijak cuma petugas dan jajaran krl doang, para penumpang cuma followers doang   nyuruh orang untuk mengerti, sendirinya ga mau mengerti kebutuhan banyak orang. Kan bangke ..      ",twitter,0,0,0,1
"    kayaknya itu titit nya di sambung, terus pake accessoris juga      ",twitter,1,0,0,0
  Mata gue pas kecil sipit tapi sekarang malah engga. Aneh pisan    ,twitter,0,0,0,0
Ko ingitu aku buat banci ke gigih nak kira   ,twitter,0,0,0,1
MEWASPADAI CINA KOMUNIS YANG ADA DI INDONESIA!,twitter,0,1,0,1
  Banci kampungan HEEEE!!!    ,twitter,0,0,0,1
  Gembel ganteng ga perlu dikasihani karena banyak yang mencintainya. Asik asik jos    ,twitter,0,0,0,1
dekalarasi pilkada 2018 aman dan anti hoax Toga jemirahan jabon,twitter,0,0,0,0
Setia usaha Agung Pas Datuk Takiyuddin Hassan sahkan ada pihak cuba pinda perlembagaan partai ini seperti yang dikatakan Presiden partai sebelum ini.,twitter,0,0,0,0
    EMANGNYA AKU NAJIS    ,twitter,0,0,0,1
                  Sastra e karl mark. PENTOLAN komunis rusia.    ,twitter,0,0,0,1
"    Otak mereka kayaknya bener bener di bool deh mess, terus tiap harinya makan silit jadinya gituu      ",twitter,1,0,0,1
    Ganti rezim kacung lah.. Cebong mah gitu kalo ditanya    ,twitter,0,0,1,1
"  cina, apa hak lu melarang?  ",twitter,0,1,0,1
"  Anda hebat bicara cinta masih pegang Quran sbagai pegangan hidup, Quran tak bicara cinta tapi perang, bunuh, penggal  ",twitter,0,1,0,0
  Kelamaan jomblo nanti jablay     ,twitter,0,0,0,1
Perjaka kok di jual...  Sok sok an mau booking.. Tante idiot njir..    ,twitter,1,0,0,1
  Rev 1: jangan pilih ulama yang DEKAT DG KAFIR dan MUNAFIK    ,twitter,0,1,0,1
Buat ngejaga kebersihan lingkungan  tuh orang2 belum pada melek sama kewajibannya. Asal buang sampah dan ngomong = kan ada petugas kebersihannya    ,twitter,0,0,0,0
"  Sejuk gila dalam ofis, kulit buaya ke apa    ",twitter,0,0,0,0
"    Ooo camtu.. Biasalah kena seimbang.. Ada baik ada nakal, ada kucing ada anjing, ada abang ada lain-lain, ada darkside ada brightside.. Tak chill dan tak sosial la kalai takde pelengkap.. Kahkahkah.. K bang selamat maju jaya.. Dah terjawab persoalan saya.. Terima kasih..      ",twitter,0,0,0,0
"  Segala permasalahan saat ini hanya ada satu solusi  2019 Ganti Presiden   Jika pun  tidak berdampak signifikan,sekurang?nya kita telah mengobati dan mencegah penyakit ini bertambah parah.  ",twitter,0,0,1,1
"    Gampang kak, lu buka hp, buka browser, ketik     budaya palembang        Silahkan menikmati pembelajaran dengan gratis ",twitter,0,0,0,0
    Segerombolan onta yang ngaku membela umat tapi itu semata2 demi kepentingan politik praktis.TGB jauh lebih demokratis dia mementingak an umat yang berpikiran modern.salut untukmu TGB    ,twitter,0,1,0,1
  Culun mending kampung jes    ,twitter,0,0,0,1
    : Goyangan jilboob mantap bener nih hyper kontol doi.   Tadi sambil squirt   loh...   Yang belum nonton live nya.. Besok doi    ,twitter,1,0,0,1
"  islam di indonesia itu adalah islam nusantara, islam yang sudah di modifikasi sedemikian rupa supaya masuk dengan budaya indonesia yang beragam, islam nusantara adalah islam yang toleran.  ",twitter,0,0,0,0
"  Presiden Aspek Indonesia Mbak   :  Kami tidak Anti Investasi Asing  Tapi , apabila berubah jadi Invasi Asing, sudah kewajiban KITA sebagai Warga Negara untuk melawannya  ",twitter,0,1,0,0
 ? Pkl 09.15 wib   Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas tentang pilagiub dan pilkada 2018 kepada Karyawan BRI Ranting Muara DAMENRA SIHITE dan kawan-kawan di Desa Hutanagodang kecamatan Muara kabupaten Tap. Utara.,twitter,0,0,0,0
"    Kalimantan sudah biasa matlam gini, batu bara nya di keruk, listriknya megap2...  ",twitter,0,0,0,0
"   ??fardu kifayah ?? atau berhukum wajib dalam ajaran Islam. Pada pilpres mendatang, harus ada utusan dari kalangan saentari yang disokong ulama untuk maju memimpin negeri.   , ",twitter,0,0,0,0
  Hah? Wah bangke  emang nih truk    ,twitter,0,0,0,1
Nahdliyin Minta Setop Penghinaan Terhadap Maruf Amin,twitter,0,0,0,0
"    Cebong, kampret, dan onta juga ngak bersinggungan dengan laut      ",twitter,0,1,1,1
  Risa baru saja pulang dari pelatihan khususnya ketika iris hazel miliknya menangkap siluet seorang gadis. Gadis yang sangat asing.  Belum pernah Risa temui gadis ini sebelumnya di radio tempatnya tinggal dan bekerja ini. Maka dari itu,twitter,0,0,0,0
      Hahahaha orang gila ngomong cak..?? Makannya jangan terlalu banyak micin biar otak  lo encer cong... Ngomong ae ngawur muslim kamu itu muslim silit tau...babi.    ,twitter,1,1,0,1
"                        Coba ngaca dan introspeksi,apakah keluarga anda yang gak pake hijab komunis jugaa?,otak dipakai jangan cuman jadi properti  ",twitter,0,1,0,1
muhammadiyah inggris jalin kerjasama pengendalian ekstrimisme,twitter,0,0,0,0
"    Kalo neraka terkena bom , maka surga akan selalu ada untuk semua orang dimuka bumi ini termasuk goku.      ",twitter,0,0,0,0
  BOT mau nanya.     ich liebe dich     artinya apa? yang jawab ntar BOT kasih aipet yang barusan nyemplung di jamban kuda    ,twitter,0,0,0,0
COPOT Darmin Nasution Menko Perekonomian BODOH yang turunkan daya beli sejak menjabat    ,twitter,0,0,0,1
    : Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet   ,twitter,0,0,0,1
"      Matamu picek, cukk.. Ora delok prestasli pak jokowi..  Guoblokkk..!! Tolol....!!      ",twitter,0,0,0,1
"  Berhasil Penjarakan Ahok, Alumni 212 Pendukung Rizieq Akan Lengserkan Jokowi Usai Lebaran  ",twitter,0,0,1,1
"    Coba dedengak JIN terus terang ke para ulama Saudi atau rilis ke publik tentang akidah JIN. Contoh, JIN tidak anggap kafir pemeluk Kristen, Hindu,  buddha , dan lain lain  semua punya peluang masuk surga.  Aku yakin akan keluar fatwa  dari Saudi: JIN adal  ",twitter,0,0,0,0
"    Atau seperti hujan lebat dari langit, bersama dengan gelap-gulita, dan guruh serta kilat  mereka menyumbat jarinya ke dalam telinga masing-masing dari mendengar suara petir, kerana mereka takut mati. (Masakan mereka boleh terlepas) sedang Allah  ",twitter,0,0,0,0
Cerdas dan konseptual,twitter,0,0,0,0
        Namaku Baek Yoon      Ucapan terputus seiring dia mengerjap mata yang terasa mengantuk sedikit demi sedikit. Gigit bibirnya ragu karena dia ingin menggapai gelas sekali lagi untuk meminum sebagaimana wine yang ditinggal di  ,twitter,0,0,0,0
"  Bismillah, Melayu Raya, Tanah Melayu macam-macam nama kita pernah dengar. Tapi pernah tak kita kaji, besar mana jajahan Tanah Melayu dulu? Dalam thread ini saya akan kupaskan serba sedikit tentang bani jawi.      ",twitter,0,0,0,0
"  Bila nak kawin ni kena simpan duit,ilmu agama kena cukup, semua benda kena cukup la senang cerita  ",twitter,0,0,0,0
"  // Aduh lucu banget adek kelas gue pas SMA laporan katanya     bang hari ini kita field trip ke Taman Safari, heran dah (nyebut 1 nama temennya dia) mau arisan ama keluarganya aja bawa 1 sekolahan.      Tai, arisan.      ",twitter,0,0,0,0
  Gimana mainnya asu     ,twitter,0,0,0,1
"  Inilah kehebatan dan kearifan suku Baduy. Hutan tetap terjaga, budaya menjadi nafas kehidupan. Mereka hidup dengan menjaga keseimbangan alam.  ",twitter,0,0,0,0
"  Yailaah giliran gini aja pada rame yang ngebela Dulu pas idol mati, cuma sedih doang malah diserbu gila2an Yang sarap siapa ya maap?      ",twitter,0,0,0,1
"      Bersabar, berdoa, usaha, ikhtiar... Mudah-mudahan bentar lagi  2019 Ganti Presiden gak pake contekan, gak pake planga-plongo... ?  ",twitter,0,0,0,1
"        Umat islam siapa yang ente maksud?? FPI? HTI?  mereka  bukan muslim. tapi penista islam. Bajingan  merekarti tu. Muslim  tidak mungkin  berbuat onar. Pengecut lari dari tanggung jawab  setelah  mesum. Apa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam?  ",twitter,0,1,0,1
"Warga Semarang Prihatin kontroversi Puisi Gus Mus,",twitter,0,0,0,0
Celeng nya bang acon susah begitu dah   ,twitter,0,0,0,1
  tapi kenapa kamu malah cari musuh! dasar peranakan cebong kampret!    ,twitter,0,0,1,1
"    Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50 persen  termasuk presiden. Tiap PNS dipotong juga. Pegawai swasta tidak dipotong.      ",twitter,0,0,0,0
"  Cie ni akun berhasil membodohi kaum 212, yang bikin kaum-kaumnya sendiri biar dikata Jokowi ANTI ISLAM,                  ",twitter,0,1,0,1
      Yang juara ngibul kan junjungan kalian wahai bani kampret 212    ,twitter,0,0,1,1
  Aku ga ada keturunan cina tapi aku sipit?    ,twitter,0,0,0,0
  Tanya amin rais.. Dulu dia yang bikin kacau dan nyuruh reformasi. Pilkada salah satu hasilnya.,twitter,0,0,0,0
Fahri Hamzah: Kalau Saya Jadi Presiden KPK Akan Saya Bubarkan   ,twitter,0,0,0,0
Dia takut banci tapi          ,twitter,0,0,0,1
"  LINMAS WILAYAH TAWANGSARI, BULU   WERU TERIMA PEMBEKALAN PAM PILKADA SERENTAK  ",twitter,0,0,0,0
  KENAPA BOLOT    ,twitter,0,0,0,1
Doi tuh native speaker ya.  Mother language-nya english.  Komen dijaga dong bangsad    ,twitter,0,0,0,1
Kita-kita biasa aja dengan pernyataan yang ada. Ga ngerasa bangke .    ,twitter,0,0,0,1
"    mungkin   mereka  slh tulis atau slh sebut aja Bu ...  Maksudnya mungkin  CEBONG MUDA KAMPUNGAN ,   ",twitter,0,0,1,1
"  Username absurd bahkan first impression gak akan bikin enak imaginenya, dan gak ganteng typing pas dicoba eue di dm enak banget. Berharap di dm lagi ternyata enggak sama sekali ",twitter,1,0,0,0
    Admin.. Bukan presiden.. Tapi pm,twitter,0,0,0,0
    : Setau gue singaraja suka kontol   ,twitter,1,0,0,0
      kafir haram jadi pemimpin nyet    ,twitter,0,1,1,1
Shio baekhyun itu Monyet    ,twitter,0,0,0,1
"  Ceruk pasar itu pasar yang lebih kecil, tapi satu pasar itu pasti butuh ke kita.  contoh : Asuransi pensiunan tentara di US tuh. Ga semua orang pensiunan tentara, tapi sekalinya pensiunan tentara, pasti ke asuransi tersebut. Atau alat kebutuhan orang cacat. Ga semua orang cacat, ta  ",twitter,0,0,0,0
"          Emang perlu pak kyai setahu aku nyebut suku ras biar mudah dipahami nalar ente yang bahlul, ane tanya ente soal arab yang mana yang ente sembah aja gak  bisa jawab, ane sodorin arab bani saudi yang pro israel eh ente pura2  ",twitter,0,1,0,0
  Pernah ngelakuin dosa apa ya anis dan sandi sampe di bully dan di rendahkan terus2an. Padahal masih banyak orng yang jahat dan licik yang sebenarnya lebih pantas di bully dan rendahkan. Dunia memang kejam kawan.    ,twitter,0,0,0,0
  om kalo memang om belajar agama  buddha  atau hindu yang bener seharusnya ga begini. Coba belajar yang bener ya sebelum buka mulut,twitter,0,0,0,0
  Ikut pengalaman yang tak seberapa kerja part time dengan cina lebih best dari kerja dengan melayu. Haha.    ,twitter,0,1,0,0
  aku gakuat karena  jijik makanya kucepetin  berasa kita yang dikejar2 yaaa sampe mau napas aja jadi sungkan                  ,twitter,0,0,0,0
     Bubarkan DPR BUBARKAN.. SAVE KPK,twitter,0,0,0,0
"        Hehehe akhirnya.....ternyata pasar kita global juga, tidak terbatas lokal. Akhirnya masi ada asing dan asing juga. Kita jujur saja!..    ",twitter,0,1,0,0
Gua daiping mampus lu junedi    ,twitter,0,0,0,1
    : Suciwati: Revolusi Mental Jokowi Omong Kosong/Bualan. Jika Setuju      Comment   ,twitter,0,0,0,1
"  Saya juga pernah marahin seorang rp yang panggil saya sipit waktu jadi Hoshi. Atau yang suka tanya     matanya mana?     Sepele? Tidak ah. Itu kan bagian dari fisik. mungkin  kalau dipakai untuk definisi, macam: Hoshi itu yang memiliki mata sipit  boleh deh.  ",twitter,0,0,0,0
  Jangan jangan otak makelar penjual asset negara apa maling asset negara ?  pertamina  di jual mau di isi TKA dari tiongkok  2019 Ganti Presiden    ,twitter,0,1,0,1
"    Akun Siti Fatimah   yang komen di lamannya, diringkes semua aja...parah   bejat. Memalukan...!!! Bapak  ...semoga sehat selalu, tetap sabar ,   semangat terus suarakan kebenaran....      ",twitter,0,0,0,1
      Bawang putih itu sedang kafir haram lagi.. Hiks.hiks..hiks    ,twitter,0,1,0,0
Setuju ahokers lengserkan ke prabon jokowi daripada ancurin penjara ga karuan..   ,twitter,0,0,1,0
RELAWAN JOIN ADALAH SEBUAH GERAKAN ARUS BAWAH yang MERINDUKAN KEPEMIMPINAN NASIONAL DARI NASIONALIS + ISLAM MODERAT..     Cak Imin The Next Wapres    JOIN 2019                    ,twitter,0,0,0,0
  onta tu snsd??   ,twitter,0,1,0,0
  Umpannya pake apaan tu biar mancing dapet  buaya?    ,twitter,0,0,0,0
                          Komunis kok berabtad PKI? Kecoak makan kecoak dong?    ,twitter,0,0,0,1
Retweeted ikko pribumi kawe    Horas Horas Horas !!    Dengan menggunakan kapal feri Presiden mengunjungi pulau samosir dalam rangkaian kunjungan kerja     Presiden di sambut dengan upacara adat samosir dengan pekikan Horas Horas Horas      ,twitter,0,0,0,0
"      mata  loe picek ya, yang janji jokowi kok yang ditagih sby.. matamu picek blok           ",twitter,0,0,0,1
"    Yang ke dua, Indonesia akan bertahan  bahkan bisa menjadi kekuatan ekonomi, politik baru jika penghuninya memilih bekerjasama dengan menyimpan perbedaan tidak penting macam agama,  ",twitter,0,0,0,0
"  Sudah lebih dari 50 tahun freeport  di kuasai oleh pihak asing, baru di masa pemerintahan jokowi serta pak jonan menjadi meentari ESDM freeport  kita ambil alih sahamnya  JonanJ os  ",twitter,0,0,0,0
  as clara - anak pinter - dongo - paling koplak - cantik tapi idot      - gatau malu  - urat malu putus - but dia muka nya imut begitu,twitter,0,0,0,1
