original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"  Pengen juga lagi ngentot diciumin gini, dimanjain gini ahhh idaman begitu topnya     ",twitter,1,0,0,0
"            Bedanya yang dulu kepemilikan RI hanya kurang dari 10 persen , yang sekarang lebih dari 51 persen . Perlu diketahui freeport  bukan maling, ia perusahaan resmi yang diberi ijin saya h oleh rezim terdahulu  ",twitter,0,0,0,0
"    Betul, ada konspirasi Yahudi didalamnya kita juga ga tau.      ",twitter,0,0,0,0
  tai jijay markojay    ,twitter,0,0,0,1
"  indonesia negara Hukum! sementara jokowi ubah indonesia menjadi negara kekuasaan,yang makar Jokowi! lengserkan jokowi  ",twitter,0,0,1,1
  Dasar ckck maho    ,twitter,0,0,0,1
          Budaya Yahudi?? Yahudi itu agama abraham yang awalnya adalah murni tapi seiring jaman menjadi tidak murni. Tentu ada bagian2 yang sama dengan Islam   Kristen. dengan Islam sama2 tidak makan babi ataupun m,twitter,0,0,0,0
"           Najis mogoladoh      ,",twitter,0,0,0,1
"    Sebelumnya pake casio juga rin, diameternya lebih besar bulet gitu ga bikin cungkring . Tapi lupa serienya karena udah rusak pun :    )      ",twitter,0,0,0,0
Mabuk-ksbb-mrebesmili. Cupu!    ,twitter,0,0,0,1
       kata rakyat kecil makin lama kalian makin tidak jelas..,twitter,0,0,0,0
"  Coba kalo prabowo,sampe level OB aja bakal disebut perannya,jokowi ini hanya klaim saja,turunkan!!!     ",twitter,0,0,1,1
Bantu share lur..                   ,twitter,0,0,0,0
  halah kampret. baru mau ngirim    ,twitter,0,0,0,1
"  Insaya  Allah, pemimpin bersatu dengan ulama ulama hanif , Indonesia berkah . Amiin.     ",twitter,0,0,0,0
"      : Masa jam 7 an udah mu tidur,, ya  aku gangguin terus kamu..maljum ngentot, jumat malem kudu ngentot lagi sama dek nung.     ",twitter,1,0,0,0
"  Orang Cina mah bebas selama si mukidi ada    KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!  cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan     2019 Ganti Presiden  Plonga Plongo  Dunningak ruger Effect  ",twitter,0,1,0,1
"      Lah terserah gua dong, gua kan mau ngatain cebong. . Haha Lucu banget cebong kapir satu ni , awalnya sok iye ujuk2 ngasih data pengen kelihatan pinter di mata cebong2 yang lain haha, gak sadar dia keceplosan keterusan ngatain agama i  ",twitter,0,0,0,1
"  Bioskop, Transisi Ekonomi Ala Arab Saudi  ",twitter,0,0,0,0
"  Liat orang lagi sulit bisa bisanya gamau bantu, liat ntar pas lu susah gaada yang bantu mampus lu tai.      ",twitter,0,0,0,1
"    Ade ustad yang otaknye nangkring di dengkul sampai susah jalan kalau gak dibantu amplop, tetep dibiarin NgOCEh ngalor kidul. Ade ustad miara jenggot bandot, doyannya jadi provokator, nyantai2 aja die, gak diapa-apain. Ade ustad perutnye bun  ",twitter,0,0,0,1
EANJINK AWAS AJA SAMPE SI BIRU2 ITU BAWA ORANG KE BACKSTAGE GUA SLEPET PAKE AHGABONG BODO    ,twitter,0,0,0,1
                    yang dua ini cocok dikatain SONTOLOYO  EMANG BOM KAMPUNG GA BISA KASI MATI ORANG.    ,twitter,0,0,0,1
    Luar biasa seorang Gubernur disambut oleh Presiden,twitter,0,0,0,0
  Ngentot dong    ,twitter,1,0,0,0
  Sekelas presiden gak paham aturan. Indonesia bisa hancur kalo gini terus.  2019 Ganti Presiden,twitter,0,0,0,1
  Cindy mau ngewe    ,twitter,1,0,0,0
Antek komunis nya jelas sekali... Yang teriak huuuu ke Bapak. Taufik Ismail -hafizhahullah   ,twitter,0,0,0,1
"  Pada momen kegiatan budaya ini, telah direncanakan akan ada ribuan warga Baduy yang membanjiri Kota Serang.   Exciting Banten On Seba Baduy     Genpi Cilegon",twitter,0,0,0,0
cacad anjir sinyal    ,twitter,0,0,0,1
 Memperhatikan warga pasar yang masih asing bagi dirinya dalam diam.    ,twitter,0,0,0,0
" Tomohon juga merupakan pusat pembelajaran agama Kristen dan katholik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang.  Tomohon International Flower Festival       ",twitter,0,0,0,0
    Kepentingan nasional? Ngomong sama ember sono!! Ngomong gak punya data. cuma  modal congor ama ludah. Nenek2 bunting juga bisa,twitter,0,0,0,1
  pantat balita mulai bopeng y    ,twitter,1,0,0,0
          Menghadapi cebong harus santai mbak..kalo kita santai tapi ngeselin bikin cebong emosi tinggi ,twitter,0,0,0,1
"    Bravo   ...buah tak jatuh jauh dari pohonnya. Kalau pohonnya baik buahnya baik, kalau pohonnya congor buruk...buahnya ?      ",twitter,0,0,0,1
       Ada yang aneh dengan bapak   kalo KPK di bubarkan yang OTT maling2 rakyat Siapa???,twitter,0,0,0,1
"  Selain karena faktor alam, kerawanan lainnya karena faktor non-teknis seperti adanya pelemparan terhadap KA yang sedang melintas.  ",twitter,0,0,0,0
    Seorang Pemimpin yang Baik   berkualiti adalah yang senantiasa mencari jalan Penyelesaian yang kondusif buat rakyat bukan hanya bijak menggelak dengan menyalahkan orang lain....Akhir zaman ramai di kalangan umatku adalah orang munafik islam s,twitter,0,0,0,0
"  Aparat sipil,TNI, Polri yang belum punya rumah akan di sediakan presiden jokowi. 17 April 2018.  ",twitter,0,0,0,0
"  Gosip itu dibuat oleh orang iri, disebarkan oleh orang bodoh, dan diterima oleh orang idiot ",twitter,0,0,0,1
       mohon dibantu saudara-saudara Ahmadiyah Depok masjidnya disegel Pemda.Dulu pemilihan presiden coblos Jokowi-Jk.,twitter,0,0,0,0
    hehe biasaaaa.. ga nyanggup debat terus gue dituduh China.. tipikal bani kampret.    ,twitter,0,1,0,1
  Dimanfaatkan untuk politik rezim...    ,twitter,0,0,0,0
  JOKOWI - AHY VS PRABOWO - (belum tau siapa )   2019 Ganti Presiden    2019 Presiden Baru    Asal bukan Jokowi,twitter,0,0,1,0
"        Siapa tuh ustad gim gim gitu namanya, lupa aku, yang minta ujaran Cebong dan Kampret dihentikan. Yang semestinya dihentikan adalah ujaran Kafir, Dajjal, dan lain lain yang lebih tak pantas. ",twitter,0,0,0,0
  Boleh deh nangak ring asal jangan nangak ring di pohon ya nanti susah bedain kamu sama kunti    ,twitter,0,0,0,0
BURUNG DARA TERBANG KE HULU   BURUNG NURI SAYAPNYA BIRU   SATUKAN SUARA SAAT PEMILU   KITA PILIH PRESIDEN BARU     MANCING IKAN DI WAKTU MALAM  IKAN DIMAKAN DICAMPUR KETAN   AYO MENangka N partai ISLAM   KITA HANCURKAN partai saya ETAN !     ALLAHU AKBAR..,twitter,0,0,1,1
"      Kalau Khalifah bagaimana Prof. ?  Kan sudah sunatullah pastinya ?  Tuhan tidak menunjuk malaikat maka dari itu ada yang iri hati dan nggak setuju, kemudian dinamakan Iblis.  Tugas manusia sebagai Khalifatullah untuk mengambil Hikmah (kebijaksanaan) dari keduanya.    ",twitter,0,0,0,0
"      Dimana pun, yang menggunakan sistem pemilihan langsung, incumbent selalu diuntungak an. Oleh karenanya masa jabatan presiden dibatasi. Kalo  tidak bisa2 32 th dipimpin oleh satu presiden.",twitter,0,0,0,0
"  Telah berlangsung pernikahan di kepala saya: Teknologi, Alam, dan Budaya. Sekiranya akan lahir keturunan yang membuat sesiapa saja ternganga  ???  ,",twitter,0,0,0,0
Ya Allah signal axis geblek banget dah    ,twitter,0,0,0,1
  TAU AH NGOMONG AJA SAMA ONTA!    ,twitter,0,0,0,1
  Jempolnya kelebihan bacot    ,twitter,0,0,0,1
  Lagi membela diri sekaligus nyari pembelaan ini tuh? Sekalian carsen juga ya?   Gua kalo jadi lu kaga bangga belajar 2 mapel doang asu.    ,twitter,0,0,0,1
Besok besok kalo agak budek salahin pentagon    ,twitter,0,0,0,1
  Bawang putih orang kafir... China paham komunis... Awas bawang putihnya tar bikin negara di Indonesia    ,twitter,0,1,1,1
               admin   tolol kuadariat    ,twitter,0,0,0,1
Sebelumnya 3 bank BUMN tersebut meminjam uang dari China. Kepada publik pemerintah mengatakan pinjaman tersebut untuk bangun infrastruktur. Tapi nyatanya sebagian besar digunakan untuk memfasilitasi China menguasai Newmont. Ini adalah perbuatan kongak alik,twitter,0,0,0,0
Jatim anti berita Hoax Pilkada Damai,twitter,0,0,0,0
Masih kepikiran juga sama air mineral yang tadi pagi baru diminum dikit pas nyetir tapi ngga sempet habisin karena  kebelet eek yang akhirnya keburu imsak.    ,twitter,0,0,0,0
"        Weh gimana ini,bisa gawat citranya ASU....      ",twitter,0,0,0,1
  zonk ini antek orde baru..yah sah sah aja mimpi balik ke orde baru..    ,twitter,0,0,1,0
Potensi lokasi harus kita pelajari untuk daerah atas menoreh sabrangak idul Purwosari Girimulyo sangat cocok untuk be  anam salak pendongak rak ekonomi sehari-hari,twitter,0,0,0,0
  Tweet in English tak bermakna dia     Bajet Hot    .    Tweet banyak melayu tak bermakna dia     So Kampung    .    Tweet Islam tak bermakna dia     Bajet Alim      ,twitter,0,1,0,1
  Waduh yang begini mending bikin google form aja takutnya yang ngerep diusilin sama cowok2 bejad ,twitter,0,0,0,1
    Halah tai. Kacang lupa kulitnya ngatain JYP :          ,twitter,0,0,0,1
  Ga munafik seokjin hyung lebih cocok soft    ,twitter,0,0,0,0
"  cinta memang tidak buta. cinta yaitu suatu hal yang murni, luhur serta dibutuhkan. yang buta yaitu seandainya cinta itu menguasai dirimu tanpa satu pertimbangan       ",twitter,0,0,0,0
    Islam nusantara ngga ada bedanya sama cebong nusantara    ,twitter,0,1,0,1
"  Tiba2 pada sadar bahwa bahasa     kampret-cebong      tidak pantas..setelah sekian lama menebar bahasa dg segala SARA dan kebencian...?? terus kata2     KAFIR, CINA, PKI..dan sebagainya...??  MUNAFIK.      ",twitter,0,1,0,1
"          bukan hanya KORUP oom, PDIP ternyata punya banyak skill terpendam      ",twitter,0,0,0,1
Aye senang banget dengan melihat foto ini... Kemesraan Presiden Jokowi dengan Ulama,twitter,0,0,0,0
    APAAN KALIAN BELEK ONTA  NGOMONG GUE DARI BELAKANG KAAN ,twitter,0,0,0,1
"  masuknya Jokowi sebagai tokoh muslim yang berpengaruh di dunia berdasarkan Lembaga survei The Muslim 500, merupakan bukti perjuangan presiden kepada umat muslim di Indonesia   Tokoh Muslim Berpengaruh  The Muslim 500  jokowi  muslim indonesia  media indonesia  ",twitter,0,0,0,0
antabur adalah ancuran tai burung    ,twitter,0,0,0,1
  Oia? Sama kayak trans papua. bertahap  dan selesai di jokowi. Dan bilang makasih ke pemimpin sekarang. Kalau gak  selesai dan selesai presiden selanjutnya. Ya bilang makasih ke selanjutnya. Bener kan?,twitter,0,0,0,0
5. Presiden  : Mestinya dalam posisi yang sudah dekat seperti ini setiap dua minggu itu ada (publikasi) untuk media nasional maupun internasional. Harus rutin diadakan dalam rangka  mempromosikan Asian Games ke-18 ini  Jokowi Pacu Promosi Asian Games  Yuk,twitter,0,0,0,0
"  Aku gak ngerti puisi sih, tapi minggu lalu pas nonton acara di bentara budaya, kok suka ya pas baca ini, ya kali aja ada yang tau terus mau kasih referensi lain  ???  ",twitter,0,0,0,0
Jiun gak salah pilih Taehyung (V bts ) sebagai idolanya dan tae beruntung banget punya fansboy seperti jiun kesayangan ku  ,twitter,0,0,0,0
Gak menyangka  ternyata SBY dulu pernah difitnah juga seperti Jokowi sekarang  Tapi sby bukan diktator kayak jokowi   ,twitter,0,0,0,0
  ogah yang ngajak pilih jokowi  pasti idiot    ,twitter,0,0,0,1
    Kalo cacat otak jangan dipelihara,twitter,0,0,0,1
"        MATAMU PICEK A? Duit gak ada maksa beli, hutang belum release baru mau disiapkan 11 bank sudah koar2. Entar waktu bayar dana gak ada jawabnya      BUKAN URUSAN SAYA     . DUNGU PLUS KOPLAK diambil semua      ",twitter,0,0,0,1
"  Laki-laki itu memakai cincin tengkorak, sepatu berwarna putih, tahi lalat di dagunya. Perempuan itu bermata sipit, berambut panjang, dan manis senyumnya. Sederhana, cinta mereka turut membuat aku bahagia      ",twitter,0,0,0,0
  Apabila pembeli menemukan barang yang dibeli di gerai Hauz tidak sesuai atau cacat saat pembelian maka Hauz menjamin pengembalian barang dengan harga yang sama selama 7 hari (saya rat dan ketentuan berlaku)  Hauz Mini Quiz  Hauz ID  Yuk kawan ikutan,twitter,0,0,0,0
        Yakin  lo sekolah..agama lo merah ya waktu sekolah.. kapar kapir ..barang2 lo emang made in saudi??? ..paling hp china..kasihan gue sm hidup lo..jangan gila ya jokowi 2 periode ahok bebas tahun depan.. TGB dah,twitter,0,1,0,1
  Banci kaleng    ,twitter,0,0,0,1
    Kampret lu zonk...dimata lu selalu salah pakde jokowi dan pemerintahan ini. Wowo lah yang benar dimata lu,twitter,0,0,1,1
Kenapa hutang banyak diatas empat ribu trilliun!  sepertinya disengaja tuk menambah utang baru! Rezim jokowi gak punya rasa nasionalis! Gak pancasilais! Dan prediksi ana emang di sengaja tuk hancurkan nkri! Biar tergadai ne ibu pertiwi!terjual ama as,twitter,0,0,1,1
Korban dari rezim komunis bukanlah angka kecil. Jumlahnya tak tanggung-tanggung  100 juta darah manusia tercecer dari paham yang menghalalkan segala cara.,twitter,0,0,1,0
"   ??Trend. Trend sepatu seperti apa, sehingga siapapun, apa eeeeeeee, trend itu akan me, meee, membentuk sebuah pasar pasar seperti apa yang apa pada dua hari ini eee pameran disini.. ??  ",twitter,0,0,0,0
"  ini semua berawal dari AHOK JAMBAN yang dibela aparat, para kristen serta china kafir yang lain semakin berani menghi     ",twitter,0,1,0,1
orangNYA AMIEN SIH TUE.BELAH AGAMA ITU HAK ANDA.....TAPI SAYANGNYA OTAK MALING TERIAK MALING DAN RESMI DITAHAN KPK,twitter,0,1,0,1
  mampus lu kunyuk    ,twitter,0,0,0,1
Benowo serta Budaya Papua    Filosofi dari konsep ini adalah Bendera Merah Putih sebagai bendera Indonesia yang dapat menyatukan belasan ribu pulau dan keberagaman budaya yang ada di Indonesia.     Mencintai Karya Anak Bangsa,twitter,0,0,0,0
"  Vivo V9 Grand Launch! Disiarkan langsung dari Candi Borobudur dan 12 stasiun TV nasional, jadilah saksi perpaduan sempurna antara teknologi mutakhir, budaya, dan fashion pada 29 maret 2018 jam 8 malam.    Vivo V9  Vivo  Vivo V9 Grand Launch  ",twitter,0,0,0,0
Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,twitter,0,1,0,1
       ya udah mundur aja Pak   (kalo tidak Anda membunuh 260 juta   Rakyat dengan perlahan,twitter,0,0,0,1
Gubernur Jatim minta perbaikan Jembatan Widang selesai H-15 lebaran,twitter,0,0,0,0
  Pengen goblog-goblogin tapi masih pagi.    ,twitter,0,0,0,1
    Ancem2an kaya banci aja jancok    ,twitter,0,0,0,1
Awak berdoa Si setya novanto itu capek mati.Mudah-mudahan setya novanto mati nya didalam Banda   ,twitter,0,0,0,1
"  Apakah Anda jujur, menabikan Muhammad yang catut nama Tuhan legalkan kejahatannya, Pak Lukman?  ",twitter,0,1,0,1
gua lama lama trauma beli pulsa kalo kesedot mulu. bangsad ga tri ga indosat sama aja kayaknya  ,twitter,0,0,0,1
"  Ulama adalah mereka yang memiliki kedalaman ilmu, yang melihat dan menyikapi masyarakat nya dengan kasih sayang.    Mari muliakan mereka..  ",twitter,0,0,0,0
"    What, nulis     sportivitas     saja salah? Harusnya kan     spo  ivitas     baru benar. Ahai... banci kaleng kena goreng lagi... memalukan si gembel warnet.  ",twitter,0,0,0,0
"  Capai 96 persen , Presiden Jokowi Akan Tinjau Progres Pembangunan Bandara kertajati       ",twitter,0,0,0,0
  yang di kuatirkan pki teriak pki .,twitter,0,0,1,0
"      ya iyalah.. Minions kan gak main di MD1,, jadi Duo Daddies Naik dari MD2 ke MD1, Fajar/Ardianto Naik dari MD3 ke MD2.      ",twitter,0,0,0,0
  Makanya tuntut Golkar agar pecat Setya Novanto dari DPR dan pembelanya     mundur dari pimpinan kalo punya malu,twitter,0,0,0,1
"    Negara ini sudah terjual...... Inilah hebatnya paek lek jokowi itu, negara udah di keteng, dan sudah ada dua kuasa pemerintah di negara ini, CPNS tahun ini di khususkan untuk  sinamata sipit, sudah memperkosa negara sendiri, pengkhianat  dasar PKI.      ",twitter,0,0,1,1
  Bangsat banci manatuh ,twitter,0,0,0,1
  kalo saya ketawa sipit dua duanya? itu kenapa?    ,twitter,0,0,0,0
  Eh jancuk dimana    ,twitter,0,0,0,0
  baca berulang ulang tetep ga ngerti gara gara libur terus jadi goblog lama lama    ,twitter,0,0,0,1
 Tinggi : 173 cuma   Berat : 47 Kg  Ciri Fisik :  - Tinggi  - Langsing  - Mata sipit  - Hidung Mancung    ,twitter,0,0,0,0
"    Saya jadi teringat Bu Vero.    Selama hari-hari menemani Pak Ahok sebagai Gubernur DKI jakarta dan ketika menjalani sidang atas penistaan agama, saya melihat ketabahan beliau. Sungguh kepribadian yang teguh.  ",twitter,0,0,0,0
"    Ahok gak nista Islam, dia korban politik keji, anak bangsa dengan prestasi dimatikan. yang goblok siapa coba?      ",twitter,0,0,0,1
  Cebong kakean istilah tapi tetep aja hasilnya,twitter,0,0,0,1
"  Well udah be  aun-taun hidup di dunia, udah bergaul dengan banyak orang (mungkin  HAHA), tetep aja ga pernah nyaman kalau udah bicara tentang     warna kulit, mata sipit      Mama itu orang sunda asli, menikah sama papa yang keturunan     orang china          ",twitter,0,0,0,0
"    Wah.. bangkai  kapal kog bisa mengganggu ekosistem dan menjadi sampah untuk biota laut, ikan... Ilmu baru ya...      ",twitter,0,0,0,0
Sukses     1. Sukses Prestasi   2. Sukses Administrasi   3. Sukses Pelaksanaan   4. Sukses Ekonomi   5. Sukses Menjadi warisan dan kebanggaan bagi generasi selanjutnya.  Cc.          Asian Games 2018,twitter,0,0,0,0
"    Speaker Parlimen Hutan Rimba yang speaker dia adalah Ungak a, jadi Ahli2 Yang Berhormat yang ikut Kepala Monyet ( partai Beruk2 Nyanyuk ) adalah Kera2 yang tak cukup makan ikut jela.   Parlimen Malaysia UmnoBN = Parlimen Hutan Rimba Taman Negara      ",twitter,0,0,1,1
"  Ada yang hobby : Ngutang  Jual Asset Sibuk Segala Urusan Jual Issue Radikal Impor hasil tani/ternak Impor TKA Amnesia pura2 lupa  miskinMoralitascuihhh Dan, Rakyat dibuat PLONGA PLONGO Rp. 14rb/hari sudah  tidak MISKIN lagi  ",twitter,0,0,0,1
"    Demo lagi sana ke KPK, tapi bawa pasukan nasi bungkus  yang lebih banyak biar gak malu2in ",twitter,0,0,0,1
Hal akuoh silaturahmi Ulama se Lampung  Penyerahan mandat cawapres ke      Cak Imin The Next Wapres  CakImin  Cawapres 2019     ,twitter,0,0,0,0
buta hati bukan buta mata okay    ,twitter,0,0,0,0
      Untungnya greja katholik tidak denial terhadap kobobrokan masa tersebut dan mereformasi gereja ,twitter,0,0,0,0
"  ISIS, Al-Qaedah, dan Berbagai Aliran Khawarij Lainnya Bahaya Laten terhadap ISLAM dan UMAT ISLAM  ",twitter,0,0,0,0
        Kebanyakan minum kencing onta nih ..    ,twitter,0,0,0,1
  Ketua Komisi II Yakin Jokowi Tolak Penghapusan Pilkada Langsung Ketua Komisi II,twitter,0,0,0,0
"        asal gak  bilang yang mana gapapa gituh? kalo dia ngomong semua umat beragama itu bodoh gapapa juga? yang penting dia gak  bilang umat islam gituh? logika goblok,kalo bilang kitab suci malah lebih parah artinya dia menghina semua agama k  ",twitter,0,0,0,1
  bacod ngentod. emang ga buat dapet  pulsa doang?dapet temen banyak. Biar lo merantau ke tempat orang ada yang lo kenal lol.    ,twitter,0,0,0,1
  balesnya lama banget ih si pecun  gercep dong ah    ,twitter,0,0,0,1
    mereka emang punya masa kelam tapi mereka sinting kalo bilang culture mereka banyak ditiru karena untuk membuka luka lama atau menista  mksd nya kan sebagian malah appreciate budaya itu sure gue ga habis pikir gue blok juga lama2 orang2 itu    ,twitter,0,0,0,1
    Ferdinand harus pintar jaga congor. Jangan sok jagoan. Lawan kita jokowi bukan teman sendiri. Kulihat kau sudah sering serang sana sini kek orang bego. Kubilang jabatan kau sekarang ini diisi oleh Ruhut Tumpul. artinya otak ka,twitter,0,0,0,1
Ayo buang Alquran kitab SAMPAH            ,twitter,0,1,0,0
"  Biografi KH Kholilurrahman Cicit saya ikhona Kholil Bangka lan Madura   Biografi KH Kholilurrahman  ©Siapa yang tak kenal KH Kholilurrahman.    Ra Lilur demikian biasa dipanggil, merupakan ulama yang sering didatangi...  ",twitter,0,0,0,0
  Mata karenaa sipit dibilang kayak Korea bahkan pas SMA dibilang mirip sama salah satu member SNSD  ,twitter,0,0,0,0
"  Lebih dari itu, Gus Mus bersikap santai. Kepada  , ia juga meminta pihak   dan Gus Yasin tidak terlalu menanggapi serangan isu penistaan agama.  Ganjar Yasin  ",twitter,0,0,0,0
  Barokalloh Pak .  Saya dukung dengan   2019 Ganti Presiden   2019 Ganti Rezim    HANCURKAN partai SETAN,twitter,0,0,1,1
    Whahahaahaha mantap tetap pada intinya yaitu ngentod    ,twitter,1,0,0,0
"             masa?           nanti yerin jadi kotaro, sipit jadi pengasuhnya ya ",twitter,0,0,0,0
  ini semua salah cebong!!    ,twitter,0,0,0,1
"  REKAM JEJAK  , Pendidikan Formal 1. Fakultas Ekonomi, Universitas Gajah Mada  SiapaAniesSandi  ",twitter,0,0,0,0
"                                       Pernah dipertemukan dengan orang model kek gini, pertama berusaha mahamin. Akhirnya nyoba buat ngasih tau baik"" malah di salahin balik. Akhirnya males dan mutusin buat pergi aja",twitter,0,0,0,0
    : Ngentot Diatas   ,twitter,1,0,0,0
orang gendut kontolnya kecil mitos apa fakta  ada yang fetish latex disini?  ,twitter,1,0,0,0
Ulama Jawa Barat Dukung Presiden Joko Widodo Dalam Pilpres 201         2019 Tetap Jokowi,twitter,0,0,0,0
 : Betapa Tubuh di Indonesia itu terkepung dan tersandera. Tubuh disasar oleh rezim untuk mengukuhkan kekuasaan sistemik.    ,twitter,0,0,0,0
    Kalo Jokowi - Tommy jadi RI1   RI2 .dipastikan Cebong banyak yang bunuh diri . ,twitter,0,0,0,1
"  Kalau  lihat watak jenderal Moeldoko ini terbaca kalau beliau itu lebih dekat ke dunia bisnis , Moeldoko bekas Panglima TNI yang pernah memberikan Ahok berikut sejumlah pengusaha konglomerat Tionghoa baret n penghargaan sebagai warga besar TNI , je  ",twitter,0,0,0,0
Itu juga boleh bila perlu lengserkan ni orang pada dasarnya pengecut jokowi,twitter,0,0,1,1
        Namanya pembelian investasi dananya bisa dari 2 equity (modal) dan debt (utang). Bank2 tersebut cuma  menyediakan pinjaman dgan bunga yang sangat competitive. Bukan berarti jadii milik asing lagi. Kepemilikan tetapi  milik Indo,twitter,0,0,0,0
"  8. Presiden  : Tahan uji, tahan banting, selalu tawakal, dan berserah diri kepada Allah dengan tetap berusaha dan berikhtiar. Jangan sampai ada pesimisme apapun  Jokowi Ajak masyarakat Optimistis  ",twitter,0,0,0,0
      Bapak aku Nor    Azam . Tu Azam gila hahaha      ,twitter,0,0,0,1
  AAHH WINWEN!! saya IAL KENAPA HARUS LESBI.. MY TYPICAL OF MY GIRL begitu!    ,twitter,0,0,0,1
PopulerB1 8: Prabowo Diminta Tak Jadikan Isu Rohingya untuk Tekan Pemerintah      ,twitter,0,0,1,0
"      Lah, serius? Macem umat katholik dulu sebelum renaissance? Kok gitu  ",twitter,0,0,0,0
"    karena itu  beberapa  milih main di rusia, turki, china karena katanya sih tax heaven  Alias 48 G wes paling bener sambil angka t sekali lagi lightstick mu kawan di sayidan di jalanan tuangka n air kedamaian.      ",twitter,0,0,0,0
    maklum  ya diriku ini noob. Pantesan ga dibales lagi sama Ko Han.    ,twitter,0,0,0,0
"      :   Ahok ini sosok yang komplit, selain hatinya busuk, ucapannya menjijikkan, perbuatannya gak kalah brengsek, menista ",twitter,0,0,0,1
"    Eue ayo , dikasih ga?    ",twitter,1,0,0,0
bukan fiktif tapi fiksi,twitter,0,0,0,0
ahok telah jadi korban rezim ini. Turunkan Jokowi,twitter,0,0,1,1
"    Aku juga punya temen yang kaya gitu. Dia lesbi ada alasannya kok, dan dia juga sadar kalau jalan yang dia pilih itu ga bener dan gakan bener untuk masa depannya. Jadi katanya untuk main  di masa sekarang aja gitu dan aku yakin dia masih bisa sembuh  ",twitter,0,0,0,0
  Penghianat nkri adalah komplotan yang membuat keputusan merugikan negara !! Tenggelamkan komplotan moncong babi antek pki    ,twitter,0,0,1,1
"  Umat Islam tertekan  ?  Indikasi tertekan   itu:  - susah bangun rumah ibadah,  - dilarang melakukan kegiatan keagamaan di rumah,  - kena persekusi saat melakukan kegiatan oranganisasi keagamaan di tempat umum.    Saya rasa, bukan umat Islam di Indonesia yang meng  ",twitter,0,0,0,0
"  Tak sabar dengan hinaan kepada Allah dan Rasul-Nya , Ibnu Ummi Maktum menegurnya wanita yahudi itu beberapa kali, namun tak diindahkan oleh wanita Yahudi itu. Terpaksa, beliau memukulnya. Ternyata, pukulan itu mematikan dan perkara ini dilaporkan kepada bag  ",twitter,0,0,0,0
      : Edan      : Kapolri: Isu Rohingya     Digoreng     untuk Menyerang Pemerintahan Jokowi     ,twitter,0,0,0,0
"  Anda perlu menyadarkan wanita Indonesia, Muhammad bajad setelah Khadijah meninggal, menjadikan perempuan budak seks  ",twitter,0,0,0,1
      Ini di sebut defisit negatif dalam ekonomi moneter,twitter,0,0,0,0
"        Lo yang bego, baca tu     SALAH SATU     , makanya baca dulu biar gak Dungu Bong      ",twitter,0,0,0,1
              Aktifis 98 ala anak2 pki    ,twitter,0,0,1,1
"  Mari kita sebar kebaikan juga untuk Jabar dengan meMilih pasangan  Asaya ik no 3 dan pasangan  SudirmanIda untuk Jateng ,....ALLAHAkbar  ?? ??  ",twitter,0,0,0,0
        Bukan dungu IDIOT setambak    ,twitter,0,0,0,1
" PSK mengaku mahasiswi, pasang tarif Rp 150 ribu untuk ditiduri          ",twitter,1,0,0,0
"      : Berbenah alon-alon. kurangi leh mu do mayak sebelum kick off blayer-blayer wira-wiri nggowo gendero mengatas namakan geng, ",twitter,0,0,0,0
    Lucuk dan sipit hmmm    ,twitter,0,0,0,0
      Tai luh mah    ,twitter,0,0,0,1
  maunya mah gitu aw cuma  ya gimana titit gua kan burik    ,twitter,1,0,0,0
  Scroll insta dak Farah ni tetiba terasa mcam cerita     3 idiot    ... Gamb aku pra matang semua  ,twitter,0,0,0,1
Mengapa Rasulullah SAW Anjurkan Setiap Muslim Berdagang?   Republika Online,twitter,0,0,0,0
    Kalau menurut aku mirip kang konter di deket rumah aku              koko koko sipit ,twitter,0,0,0,0
       hutang makin gede.rakyat makin susah.dah ye alay politik lo,twitter,0,0,1,1
  Terasa orang cina baca tweet aku hahaha    ,twitter,0,0,0,0
    :     kunyuk satu nih yang gua punya             k    ,twitter,0,0,0,1
"Ganyang PKI sekuat tenaga,",twitter,0,0,1,0
    1) DPR mempunyai legislasi nasional ternakin cebong gak  pk ngomong,twitter,0,0,1,1
  Saya berharap bukan PKS yang bubar tapii PKI dan PDIP yang bubar    ,twitter,0,0,1,0
      ...Demikianlah Allah membiarkan sesat orang kafir     (QS 40 : 74)      ,twitter,0,0,0,0
"  Nanti lagi kalau dikasih PR segara kerjakan jangan sampai molor 2 tahun,tuh korbannya banyak dan tukang ceramah yang radikal juga makin bergentayangan.Anggota DPR harus baca buku     The Power Of Now    ....bukan nongituon Power OF Love yang nggak laku itu.      ",twitter,0,0,0,1
Bubarkan KPK.... jika  tidak juga buat SOP PENYADAPAN sesuai keputusan MK..,twitter,0,0,0,1
"    Indeks FTSE-100 Berakhir Naik 0,39 persen  Saham-saham Inggris berakhir menguat pada pe  ",twitter,0,0,0,0
"    Dulu kawan, sekarang lawan...menyelematkan diri masing masing, kalian bajingan semua.    ",twitter,0,0,0,1
